target_id	length	eff_length	est_counts	tpm
FBtr0346624	2464	2282.38	1.33577e-08	7.02345e-10
FBtr0304804	2488	2306.38	433	22.5302
FBtr0077152	1268	1086.38	2557	282.46
FBtr0346674	954	772.382	0	0
FBtr0074927	1036	854.382	199.435	28.0129
FBtr0333878	1221	1039.38	50.5645	5.8382
FBtr0082320	1694	1512.38	18	1.4283
FBtr0333670	2604	2422.38	58.3277	2.88962
FBtr0089063	1950	1768.38	0	0
FBtr0089065	3382	3200.38	11.2762	0.422833
FBtr0089069	2580	2398.38	0	0
FBtr0089067	2239	2057.38	115.396	6.73107
FBtr0340015	5030	4848.38	1040.05	25.7433
FBtr0087203	5610	5428.38	96.236	2.12753
FBtr0088112	817	635.382	0	0
FBtr0077962	1925	1743.38	331	22.7847
FBtr0075369	538	356.382	0	0
FBtr0344857	1372	1190.38	2729.29	275.151
FBtr0080064	1401	1219.38	630.715	62.0728
FBtr0078062	2592	2410.38	951	47.3481
FBtr0100362	3664	3482.38	2.24994e-05	7.75359e-07
FBtr0075714	3739	3557.38	33.4818	1.1295
FBtr0075715	3412	3230.38	461.518	17.1452
FBtr0088757	1925	1743.38	5	0.34418
FBtr0345489	2717	2535.38	0	0
FBtr0300130	1542	1360.38	256	22.5833
FBtr0273183	1507	1325.38	157.611	14.271
FBtr0077515	2418	2236.38	87	4.66854
FBtr0273277	2040	1858.38	3478.68	224.64
FBtr0075159	2147	1965.38	39.3166	2.4007
FBtr0080673	909	727.382	0	0
FBtr0081233	1839	1657.38	93	6.73393
FBtr0086229	1917	1735.38	14.0227	0.969714
FBtr0070846	2020	1838.38	312	20.367
FBtr0070534	1392	1210.38	0	0
FBtr0332303	1603	1421.38	0	0
FBtr0344078	5934	5752.38	0	0
FBtr0332302	1824	1642.38	6.96791	0.509139
FBtr0332304	1643	1461.38	5.03209	0.41323
FBtr0071341	869	687.382	1	0.174586
FBtr0086018	3419	3237.38	182.446	6.76315
FBtr0086020	3549	3367.38	24.3478	0.86771
FBtr0086021	3198	3016.38	454.813	18.0948
FBtr0310667	3038	2856.38	630.606	26.4942
FBtr0310665	3026	2844.38	28.1271	1.18671
FBtr0310666	3248	3066.38	297.66	11.6494
FBtr0087320	1483	1301.38	51	4.70298
FBtr0301602	4931	4749.38	10.4871	0.264987
FBtr0078290	5314	5132.38	18.4203	0.43071
FBtr0111038	4654	4472.38	0	0
FBtr0078289	5130	4948.38	425.093	10.3093
FBtr0075938	2797	2615.38	190.266	8.73039
FBtr0273237	2870	2688.38	0.000125422	5.59876e-06
FBtr0075939	2904	2722.38	227.734	10.0389
FBtr0091765	543	361.382	0	0
FBtr0343267	1049	867.382	484.143	66.9841
FBtr0072111	1137	955.382	10.8566	1.36372
FBtr0085900	2831	2649.38	1499.62	67.9274
FBtr0085899	3426	3244.38	775.38	28.6808
FBtr0070098	4142	3960.38	535.804	16.2359
FBtr0339442	4160	3978.38	29.1962	0.8807
FBtr0339443	4163	3981.38	0	0
FBtr0112351	497	315.382	0	0
FBtr0346608	5153	4971.38	989.198	23.8789
FBtr0089679	4990	4808.38	747.104	18.6462
FBtr0089678	5592	5410.38	1089.79	24.1726
FBtr0301583	5589	5407.38	788.906	17.5084
FBtr0084815	493	311.382	136	52.4148
FBtr0089674	1686	1504.38	1	0.0797719
FBtr0082703	551	369.382	131	42.5602
FBtr0305046	897	715.382	12	2.01304
FBtr0088258	2503	2321.38	891	46.0616
FBtr0074807	7217	7035.38	0.000620128	1.05779e-05
FBtr0307537	8011	7829.38	0	0
FBtr0345014	7157	6975.38	22.5329	0.387666
FBtr0074808	7562	7380.38	0	0
FBtr0344733	5919	5737.38	0.466462	0.00975688
FBtr0306947	4184	4002.38	0.0838586	0.00251442
FBtr0306946	4187	4005.38	83.0328	2.48779
FBtr0306945	4187	4005.38	82.8834	2.48331
FBtr0083443	887	705.382	0	0
FBtr0089026	1010	828.382	2	0.289739
FBtr0072215	3890	3708.38	0	0
FBtr0072212	3310	3128.38	0	0
FBtr0072217	3395	3213.38	2843.07	106.178
FBtr0343281	6306	6124.38	16.7532	0.328279
FBtr0072211	3269	3087.38	0	0
FBtr0072214	3259	3077.38	1716.85	66.9515
FBtr0072216	5028	4846.38	1097.87	27.1856
FBtr0072218	3839	3657.38	102.231	3.35443
FBtr0072213	3385	3203.38	0	0
FBtr0079291	2110	1928.38	68.4633	4.26062
FBtr0079292	2058	1876.38	48.1124	3.07711
FBtr0079293	1941	1759.38	752.424	51.3229
FBtr0076821	2674	2492.38	530	25.5193
FBtr0113172	1662	1480.38	0	0
FBtr0304638	303	121.415	1	0.988403
FBtr0332928	1899	1717.38	1250.35	87.3721
FBtr0087699	2579	2397.38	1858.18	93.0161
FBtr0087700	2031	1849.38	241.955	15.7006
FBtr0305993	2579	2397.38	256.516	12.8406
FBtr0083137	759	577.382	181	37.6204
FBtr0073457	5055	4873.38	899	22.1379
FBtr0083947	1207	1025.38	1002	117.271
FBtr0307205	1748	1566.38	0	0
FBtr0299596	2087	1905.38	6	0.3779
FBtr0330087	1494	1312.38	0	0
FBtr0300119	1399	1217.38	1	0.0985783
FBtr0085424	6268	6086.38	10.7928	0.212806
FBtr0303454	5793	5611.38	172.442	3.68792
FBtr0303148	7109	6927.38	54.6142	0.946117
FBtr0085423	4340	4158.38	205.724	5.93702
FBtr0085422	6223	6041.38	0	0
FBtr0112673	8694	8512.38	965.099	13.606
FBtr0112672	8700	8518.38	6.01289e-07	8.47099e-09
FBtr0304957	10068	9886.38	5137.33	62.3602
FBtr0339394	8191	8009.38	87.3998	1.30954
FBtr0302122	8340	8158.38	643.003	9.45839
FBtr0112674	8201	8019.38	4548.16	68.0617
FBtr0112800	8456	8274.38	101.374	1.47027
FBtr0331242	8494	8312.38	0.000137881	1.99062e-06
FBtr0331241	7782	7600.38	172.377	2.72177
FBtr0305950	7355	7173.38	23.0319	0.385313
FBtr0331239	8424	8242.38	0	0
FBtr0331240	8637	8455.38	8.67681	0.12315
FBtr0081260	7606	7424.38	820.864	13.2684
FBtr0083410	1191	1009.38	390	46.3679
FBtr0337042	1855	1673.38	0	0
FBtr0340443	3282	3100.38	473.689	18.3352
FBtr0074246	3186	3004.38	199.671	7.97569
FBtr0074247	3285	3103.38	61.6401	2.38362
FBtr0086595	1812	1630.38	0	0
FBtr0085057	1025	843.382	1	0.142293
FBtr0332675	56405	56223.4	0	0
FBtr0332682	55178	54996.4	0	0
FBtr0332681	47519	47337.4	0	0
FBtr0309042	17268	17086.4	323.832	2.27445
FBtr0332678	55136	54954.4	0	0
FBtr0332680	49523	49341.4	28.6887	0.0697763
FBtr0332677	47528	47346.4	0	0
FBtr0332674	56489	56307.4	0	0
FBtr0332684	46550	46368.4	0	0
FBtr0332683	32960	32778.4	0	0
FBtr0332679	48944	48762.4	0	0
FBtr0072848	15263	15081.4	699.48	5.56598
FBtr0332676	55436	55254.4	0	0
FBtr0071905	1116	934.382	127	16.3113
FBtr0114511	1127	945.382	0	0
FBtr0072204	1597	1415.38	928	78.6833
FBtr0077572	1511	1329.38	256	23.1099
FBtr0075527	6707	6525.38	3519	64.7174
FBtr0084579	5286	5104.38	188.11	4.4226
FBtr0100516	5316	5134.38	0.142637	0.0033339
FBtr0310445	4251	4069.38	66.153	1.95087
FBtr0100517	4267	4085.38	0.538501	0.0158184
FBtr0084578	5226	5044.38	1.92989e-06	4.59127e-08
FBtr0100518	5302	5120.38	4.05547	0.0950489
FBtr0307079	1790	1608.38	1	0.0746138
FBtr0079153	1363	1181.38	5	0.507911
FBtr0333166	2450	2268.38	193.724	10.2488
FBtr0087512	2367	2185.38	286.276	15.7205
FBtr0078377	840	658.382	251	45.7513
FBtr0344210	2342	2160.38	0.276496	0.0153591
FBtr0347504	5328	5146.38	1.7235	0.04019
FBtr0079874	758	576.382	73	15.1992
FBtr0077084	1380	1198.38	264	26.4373
FBtr0075201	980	798.382	794	119.349
FBtr0333123	1100	918.382	0	0
FBtr0302203	384	202.405	0	0
FBtr0075258	2064	1882.38	42	2.67762
FBtr0330387	1831	1649.38	195	14.188
FBtr0073437	1831	1649.38	195	14.188
FBtr0076005	1240	1058.38	0	0
FBtr0079799	1147	965.382	272	33.8125
FBtr0078060	1488	1306.38	1428.45	131.221
FBtr0080004	2374	2192.38	10.3412	0.566061
FBtr0332192	2162	1980.38	0.658788	0.0399213
FBtr0332191	2353	2171.38	0	0
FBtr0080139	1379	1197.38	0	0
FBtr0086997	974	792.382	0	0
FBtr0329878	1489	1307.38	0	0
FBtr0073655	2123	1941.38	16.383	1.01272
FBtr0346308	1886	1704.38	13.617	0.95879
FBtr0070365	508	326.382	323.736	119.034
FBtr0345510	920	738.382	30.0081	4.87715
FBtr0075181	833	651.382	0	0
FBtr0345386	1155	973.382	0	0
FBtr0080414	3557	3375.38	0	0
FBtr0078354	1827	1645.38	4	0.291744
FBtr0088657	355	173.415	397	274.733
FBtr0339306	539	357.382	0	0
FBtr0078389	2266	2084.38	49.756	2.86468
FBtr0078390	2311	2129.38	146.937	8.28104
FBtr0303654	2175	1993.38	147.762	8.89572
FBtr0078391	2339	2157.38	41.5448	2.31099
FBtr0303653	2182	2000.38	2.98439e-06	1.7904e-07
FBtr0078392	2345	2163.38	3.18903e-07	1.76902e-08
FBtr0306559	3608	3426.38	355.917	12.4658
FBtr0306563	4079	3897.38	1.11488e-06	3.43292e-08
FBtr0306562	4028	3846.38	867.28	27.0592
FBtr0306560	4116	3934.38	42.9152	1.30901
FBtr0306561	3596	3414.38	420.888	14.7932
FBtr0304891	482	300.382	29	11.586
FBtr0334454	5157	4975.38	134.598	3.24654
FBtr0273257	4230	4048.38	1509.48	44.746
FBtr0086784	4910	4728.38	5.20083e-05	1.31998e-06
FBtr0086783	5240	5058.38	713.054	16.9168
FBtr0301614	3509	3327.38	822.946	29.6809
FBtr0085426	416	234.395	0	0
FBtr0084674	3864	3682.38	0	0
FBtr0084673	3684	3502.38	0	0
FBtr0345204	3698	3516.38	199.735	6.81656
FBtr0110796	3805	3623.38	57.9741	1.92012
FBtr0110795	3680	3498.38	510.197	17.5016
FBtr0084675	4228	4046.38	152.694	4.52858
FBtr0084672	5651	5469.38	76.4011	1.67637
FBtr0343277	1421	1239.38	323.391	31.3134
FBtr0343276	1568	1386.38	53.539	4.63442
FBtr0343275	1584	1402.38	23.4553	2.00716
FBtr0072227	1734	1552.38	414.615	32.0519
FBtr0346111	1237	1055.38	0	0
FBtr0084043	934	752.382	1	0.159503
FBtr0083523	1615	1433.38	1715	143.585
FBtr0333690	2249	2067.38	0	0
FBtr0075221	1950	1768.38	3	0.203589
FBtr0308325	7938	7756.38	0	0
FBtr0308328	8643	8461.38	0	0
FBtr0332622	8259	8077.38	209.771	3.11661
FBtr0332621	6223	6041.38	7.26457	0.144305
FBtr0308327	8457	8275.38	0	0
FBtr0308326	6286	6104.38	2.17562e-05	4.27709e-07
FBtr0308329	7097	6915.38	1477.96	25.6481
FBtr0346281	1413	1231.38	0	0
FBtr0305598	1318	1136.38	0	0
FBtr0100614	2944	2762.38	0	0
FBtr0344492	1317	1135.38	0	0
FBtr0083874	1591	1409.38	0	0
FBtr0345339	3440	3258.38	56.4752	2.08
FBtr0087089	3481	3299.38	80.4372	2.92572
FBtr0087088	3548	3366.38	0	0
FBtr0087090	3580	3398.38	97.0876	3.42847
FBtr0343186	920	738.382	1	0.162528
FBtr0071989	865	683.382	0	0
FBtr0084787	894	712.382	206	34.7026
FBtr0301664	1047	865.382	0	0
FBtr0080313	1033	851.382	605	85.2784
FBtr0083769	1188	1006.38	2	0.238493
FBtr0330247	2491	2309.38	159.134	8.26945
FBtr0086474	1778	1596.38	58.8655	4.42519
FBtr0086473	2479	2297.38	0	0
FBtr0084594	3298	3116.38	360.047	13.8649
FBtr0084591	3300	3118.38	6.67392	0.256838
FBtr0333200	3222	3040.38	269.585	10.6408
FBtr0333201	3328	3146.38	48.9498	1.86701
FBtr0333202	3370	3188.38	74.7764	2.81451
FBtr0084592	3218	3036.38	1279	50.5502
FBtr0300310	418	236.395	0	0
FBtr0083821	3016	2834.38	1881.08	79.6448
FBtr0344354	3558	3376.38	24.9179	0.885664
FBtr0344352	2626	2444.38	0	0
FBtr0344353	3001	2819.38	0	0
FBtr0344351	3013	2831.38	0	0
FBtr0334835	5295	5113.38	0	0
FBtr0334836	3647	3465.38	0	0
FBtr0079436	4843	4661.38	0	0
FBtr0079437	3991	3809.38	0	0
FBtr0082368	1909	1727.38	329	22.8568
FBtr0081338	863	681.382	0	0
FBtr0081339	761	579.382	223	46.19
FBtr0087355	1698	1516.38	101.566	8.03798
FBtr0300639	3446	3264.38	0.666667	0.0245084
FBtr0302905	3014	2832.38	70.8188	3.00058
FBtr0302907	5133	4951.38	52.8907	1.28192
FBtr0300000	3916	3734.38	9.30731	0.299098
FBtr0302906	2735	2553.38	0	0
FBtr0300001	2508	2326.38	166.983	8.6139
FBtr0343357	5956	5774.38	0	0
FBtr0332055	2181	1999.38	12.2212	0.733542
FBtr0076087	6910	6728.38	0.124077	0.00221304
FBtr0301816	6862	6680.38	804.907	14.4595
FBtr0076088	7211	7029.38	542.748	9.26593
FBtr0076086	1880	1698.38	0	0
FBtr0343226	2908	2726.38	0	0
FBtr0079078	2429	2247.38	1	0.0533988
FBtr0307038	2703	2521.38	0	0
FBtr0307037	2519	2337.38	0	0
FBtr0307039	2754	2572.38	0	0
FBtr0079079	2650	2468.38	0	0
FBtr0445674	175	11.9275	0	0
FBtr0091510	520	338.382	0	0
FBtr0302607	1680	1498.38	13.5558	1.0857
FBtr0302609	1495	1313.38	142.86	13.0536
FBtr0085677	1840	1658.38	20.7453	1.50121
FBtr0085678	1692	1510.38	3.77537	0.299972
FBtr0335443	1551	1369.38	0	0
FBtr0085673	1781	1599.38	0	0
FBtr0302606	1737	1555.38	0.67295	0.0519223
FBtr0085675	1616	1434.38	0	0
FBtr0302605	1673	1491.38	0	0
FBtr0085674	1565	1383.38	8.52307	0.73937
FBtr0302608	1508	1326.38	230.022	20.8117
FBtr0302610	1630	1448.38	0	0
FBtr0335444	1554	1372.38	0	0
FBtr0335445	1602	1420.38	0	0
FBtr0302313	1584	1402.38	0	0
FBtr0085676	1635	1453.38	79.8454	6.59293
FBtr0086918	1462	1280.38	2	0.187456
FBtr0083428	1185	1003.38	181	21.6481
FBtr0303797	4919	4737.38	10	0.25332
FBtr0332356	5790	5608.38	0	0
FBtr0078401	956	774.382	2	0.309944
FBtr0301294	3477	3295.38	0	0
FBtr0301293	2466	2284.38	814.573	42.7927
FBtr0300374	3508	3326.38	0	0
FBtr0077372	2559	2377.38	33.7993	1.70615
FBtr0077371	3553	3371.38	81.0221	2.88406
FBtr0077373	2604	2422.38	115.974	5.74546
FBtr0301292	3195	3013.38	768.817	30.618
FBtr0300373	3823	3641.38	42.8153	1.41104
FBtr0075352	694	512.382	897.43	210.191
FBtr0075351	671	489.382	0	0
FBtr0075353	1030	848.382	35.5698	5.03151
FBtr0082625	1861	1679.38	4	0.285837
FBtr0085279	503	321.382	0	0
FBtr0076361	3972	3790.38	33.249	1.0527
FBtr0332688	3858	3676.38	434.751	14.1915
FBtr0083424	2712	2530.38	131.033	6.21445
FBtr0083423	2924	2742.38	190.266	8.32609
FBtr0083422	3162	2980.38	12.7011	0.51142
FBtr0079352	1392	1210.38	1050	104.106
FBtr0346584	1467	1285.38	0	0
FBtr0071348	923	741.382	151	24.4424
FBtr0333477	927	745.382	0	0
FBtr0303285	3649	3467.38	0	0
FBtr0310015	3670	3488.38	0	0
FBtr0111009	9503	9321.38	0.0179205	0.000230716
FBtr0303286	9497	9315.38	63.2243	0.814501
FBtr0310014	3643	3461.38	22.3972	0.776518
FBtr0310016	9455	9273.38	10.0516	0.130078
FBtr0073955	9215	9033.38	17.309	0.229948
FBtr0081878	410	228.395	61	32.0517
FBtr0081069	5000	4818.38	9	0.224155
FBtr0343824	5187	5005.38	0	0
FBtr0089253	4910	4728.38	0.000118142	2.99846e-06
FBtr0089254	4989	4807.38	401	10.0102
FBtr0071783	1713	1531.38	0	0
FBtr0088321	471	289.382	0	0
FBtr0336810	2537	2355.38	19.3224	0.984481
FBtr0336812	15976	15794.4	107.806	0.819124
FBtr0336811	5026	4844.38	1.31964	0.0326908
FBtr0336809	5038	4856.38	2462.55	60.8528
FBtr0303268	3265	3083.38	925	36.0017
FBtr0112497	307	125.415	0	0
FBtr0073915	1012	830.382	0	0
FBtr0339816	1248	1066.38	0	0
FBtr0071064	794	612.382	4	0.783873
FBtr0072985	1136	954.382	152	19.113
FBtr0077524	755	573.382	983	205.739
FBtr0345289	667	485.382	0	0
FBtr0112461	402	220.395	0	0
FBtr0308599	5756	5574.38	77.241	1.66287
FBtr0299745	2221	2039.38	701.067	41.2543
FBtr0299748	2904	2722.38	33.5623	1.47949
FBtr0308598	3967	3785.38	68.9134	2.18475
FBtr0299752	2097	1915.38	334.788	20.976
FBtr0299744	4312	4130.38	1243.29	36.1234
FBtr0299753	3111	2929.38	229.938	9.41982
FBtr0299751	7311	7129.38	236.994	3.98926
FBtr0299743	3693	3511.38	16.5925	0.567078
FBtr0299747	4720	4538.38	336.677	8.90267
FBtr0308600	3958	3776.38	0	0
FBtr0299750	2164	1982.38	80.4396	4.86957
FBtr0299749	2971	2789.38	12.7126	0.546934
FBtr0336461	2403	2221.38	100.456	5.42702
FBtr0299742	3028	2846.38	64.3323	2.71234
FBtr0301037	809	627.382	0	0
FBtr0343490	737	555.382	26	5.6181
FBtr0300516	3808	3626.38	0.191157	0.00632593
FBtr0300515	3853	3671.38	0.18357	0.00600041
FBtr0300511	4132	3950.38	6.62208	0.20117
FBtr0300513	3785	3603.38	466.798	15.5463
FBtr0299633	4102	3920.38	12.8138	0.392245
FBtr0300512	3710	3528.38	11.9402	0.406112
FBtr0300514	3961	3779.38	143.865	4.56818
FBtr0331759	3156	2974.38	0	0
FBtr0299632	3445	3263.38	8.61888	0.31695
FBtr0085587	3310	3128.38	0	0
FBtr0085586	3376	3194.38	6	0.22541
FBtr0301195	835	653.382	126.407	23.2174
FBtr0087899	826	644.382	99.5926	18.5478
FBtr0082344	1036	854.382	12413.3	1743.58
FBtr0347181	1652	1470.38	16.7089	1.36372
FBtr0305133	2796	2614.38	2.41308e-06	1.10767e-07
FBtr0078891	2763	2581.38	14	0.650854
FBtr0333922	3103	2921.38	0	0
FBtr0089047	1695	1513.38	0	0
FBtr0302562	2506	2324.38	0	0
FBtr0452163	2348	2166.38	0	0
FBtr0080198	1623	1441.38	4.00733	0.333645
FBtr0302939	957	775.382	0	0
FBtr0087819	936	754.382	2	0.318161
FBtr0334519	1324	1142.38	0	0
FBtr0334518	1319	1137.38	0	0
FBtr0084919	765	583.382	0	0
FBtr0346108	970	788.382	0	0
FBtr0334984	13025	12843.4	4	0.0373756
FBtr0112953	10893	10711.4	0	0
FBtr0304609	10818	10636.4	0	0
FBtr0089393	10842	10660.4	0	0
FBtr0304610	10878	10696.4	0	0
FBtr0077529	1484	1302.38	0	0
FBtr0084252	1965	1783.38	288	19.3801
FBtr0084253	2025	1843.38	304.252	19.8073
FBtr0301866	1976	1794.38	422.748	28.2732
FBtr0088593	1667	1485.38	25	2.01981
FBtr0088683	1904	1722.38	6178	430.454
FBtr0078620	1194	1012.38	0	0
FBtr0332178	621	439.382	0	0
FBtr0081291	538	356.382	50	16.8369
FBtr0084513	1775	1593.38	2.67918e-06	2.01786e-07
FBtr0308071	1864	1682.38	0	0
FBtr0084514	1757	1575.38	3	0.22853
FBtr0080402	1382	1200.38	2	0.199949
FBtr0073695	1338	1156.38	246.795	25.612
FBtr0073696	1235	1053.38	152.205	17.3401
FBtr0334928	1777	1595.38	0	0
FBtr0083030	813	631.382	0	0
FBtr0302146	1954	1772.38	0	0
FBtr0334927	814	632.382	0	0
FBtr0306643	1905	1723.38	0	0
FBtr0083033	1783	1601.38	0	0
FBtr0083031	2110	1928.38	0	0
FBtr0302142	2020	1838.38	0	0
FBtr0302143	879	697.382	0	0
FBtr0345219	2827	2645.38	0	0
FBtr0306644	1939	1757.38	0	0
FBtr0302144	1723	1541.38	0	0
FBtr0306642	2535	2353.38	0	0
FBtr0345220	1440	1258.38	0	0
FBtr0302145	1088	906.382	0	0
FBtr0083032	824	642.382	1	0.186816
FBtr0083034	1345	1163.38	0	0
FBtr0300774	2069	1887.38	6.48267	0.412195
FBtr0333567	2113	1931.38	808.517	50.2376
FBtr0073237	2211	2029.38	0	0
FBtr0073235	2007	1825.38	0	0
FBtr0082594	1365	1183.38	531.996	53.95
FBtr0087854	1464	1282.38	1	0.0935816
FBtr0305649	742	560.382	23	4.92552
FBtr0078005	483	301.382	0	0
FBtr0070032	981	799.382	6	0.900752
FBtr0082074	2217	2035.38	1830	107.898
FBtr0084554	1241	1059.38	247	27.9803
FBtr0081429	1151	969.382	12	1.48557
FBtr0080860	1445	1263.38	4848	460.507
FBtr0340248	1572	1390.38	0	0
FBtr0080124	1681	1499.38	0	0
FBtr0339238	494	312.382	0	0
FBtr0310411	1164	982.382	0	0
FBtr0081787	1124	942.382	117	14.8993
FBtr0078567	882	700.382	5	0.856728
FBtr0334965	3925	3743.38	0	0
FBtr0334964	3640	3458.38	2.17005	0.0753016
FBtr0345143	4187	4005.38	0	0
FBtr0334966	3830	3648.38	0	0
FBtr0113726	3704	3522.38	0.00739219	0.000251851
FBtr0300041	3431	3249.38	183.811	6.78859
FBtr0344446	4590	4408.38	14.2944	0.389129
FBtr0113724	3524	3342.38	0	0
FBtr0113723	3819	3637.38	54.4648	1.79694
FBtr0113725	3675	3493.38	24.2046	0.831495
FBtr0343932	3707	3525.38	215.458	7.33442
FBtr0305962	1209	1027.38	0	0
FBtr0089741	1132	950.382	0	0
FBtr0089742	1152	970.382	0	0
FBtr0082058	857	675.382	0	0
FBtr0077330	1282	1100.38	424	46.2413
FBtr0346772	13680	13498.4	0	0
FBtr0081897	581	399.382	181	54.3874
FBtr0088927	1262	1080.38	0	0
FBtr0339114	1390	1208.38	0	0
FBtr0339115	1678	1496.38	0	0
FBtr0339116	1203	1021.38	8	0.939961
FBtr0300248	3731	3549.38	54	1.82578
FBtr0333967	2998	2816.38	2.34466	0.0999072
FBtr0078431	2989	2807.38	118.653	5.07209
FBtr0078430	2918	2736.38	0.00184817	8.10538e-05
FBtr0329856	4292	4110.38	0	0
FBtr0329859	3982	3800.38	1	0.0315777
FBtr0329857	3982	3800.38	1	0.0315777
FBtr0329858	4708	4526.38	0	0
FBtr0309116	871	689.382	0	0
FBtr0306804	741	559.382	0	0
FBtr0083995	4587	4405.38	319	8.68991
FBtr0077431	2920	2738.38	9	0.394418
FBtr0344624	2573	2391.38	0	0
FBtr0081773	1958	1776.38	0	0
FBtr0302437	255	73.4393	0	0
FBtr0077054	4190	4008.38	0	0
FBtr0077055	2177	1995.38	0	0
FBtr0347001	4190	4008.38	0	0
FBtr0273355	4190	4008.38	0	0
FBtr0347000	4190	4008.38	0	0
FBtr0300105	615	433.382	5	1.38455
FBtr0074620	1372	1190.38	6	0.604885
FBtr0084914	325	143.415	0	0
FBtr0078605	1518	1336.38	0	0
FBtr0083390	1588	1406.38	0	0
FBtr0307190	1653	1471.38	0	0
FBtr0089908	1194	1012.38	150.995	17.8989
FBtr0301163	3498	3316.38	429.005	15.5241
FBtr0330001	4100	3918.38	2.73248	0.0836872
FBtr0086785	2666	2484.38	0.267516	0.0129223
FBtr0301706	1039	857.382	1	0.13997
FBtr0072411	914	732.382	1732.64	283.909
FBtr0100389	1429	1247.38	26.3589	2.53592
FBtr0070212	2460	2278.38	461	24.2819
FBtr0078528	1796	1614.38	132	9.81241
FBtr0077753	808	626.382	0	0
FBtr0100653	427	245.395	1	0.489038
FBtr0100655	1900	1718.38	0	0
FBtr0303473	724	542.382	0	0
FBtr0303474	636	454.382	0	0
FBtr0080228	4327	4145.38	1559.99	45.1613
FBtr0290231	9997	9815.38	452.906	5.53744
FBtr0290232	10063	9881.38	0.122393	0.00148644
FBtr0290230	10696	10514.4	1584.2	18.0815
FBtr0084121	10706	10524.4	1301.77	14.8438
FBtr0076879	653	471.382	340	86.5594
FBtr0075503	431	249.395	0	0
FBtr0085972	2130	1948.38	965.747	59.4836
FBtr0335285	2670	2488.38	32.2514	1.55539
FBtr0075108	2002	1820.38	241	15.8878
FBtr0083780	2014	1832.38	0	0
FBtr0333276	2473	2291.38	0	0
FBtr0083037	2584	2402.38	65.4971	3.27181
FBtr0083036	3129	2947.38	24.0718	0.980121
FBtr0083035	2487	2305.38	3255.43	169.463
FBtr0082686	907	725.382	134	22.169
FBtr0082687	835	653.382	0	0
FBtr0087469	1584	1402.38	8.79692e-05	7.52788e-06
FBtr0329881	1571	1389.38	7.99991	0.69099
FBtr0080421	2445	2263.38	1	0.0530213
FBtr0301930	3675	3493.38	3.68347	0.126537
FBtr0078479	3682	3500.38	0.316532	0.010852
FBtr0078207	1515	1333.38	8.68829	0.781966
FBtr0346342	604	422.382	0	0
FBtr0304129	344	162.415	0	0
FBtr0302729	1411	1229.38	175.218	17.1041
FBtr0332874	1577	1395.38	12.5636	1.08051
FBtr0302730	1567	1385.38	149.218	12.9259
FBtr0345814	1668	1486.38	0	0
FBtr0086799	1746	1564.38	53	4.06575
FBtr0074632	805	623.382	27.4763	5.28947
FBtr0334453	950	768.382	36.8302	5.75222
FBtr0074631	994	812.382	4005.06	591.639
FBtr0073252	890	708.382	15	2.54116
FBtr0340476	2744	2562.38	0.000245789	1.15113e-05
FBtr0070762	2747	2565.38	1153	53.9368
FBtr0300453	1573	1391.38	1212	104.536
FBtr0081301	796	614.382	123.561	24.1352
FBtr0081300	731	549.382	2934.64	641.044
FBtr0332243	1114	932.382	26.8025	3.44976
FBtr0332242	818	636.382	0	0
FBtr0073387	2045	1863.38	0	0
FBtr0343591	1988	1806.38	1	0.0664352
FBtr0076071	849	667.382	0	0
FBtr0080110	1184	1002.38	259	31.0081
FBtr0071250	1885	1703.38	541.455	38.1468
FBtr0088599	2439	2257.38	412	21.9028
FBtr0113331	1200	1018.38	6.82246	0.803967
FBtr0340658	1516	1334.38	9.08073	0.816674
FBtr0082863	2478	2296.38	0	0
FBtr0340247	2184	2002.38	0	0
FBtr0080123	1402	1220.38	0	0
FBtr0081010	929	747.382	6	0.963422
FBtr0088506	1968	1786.38	1431.14	96.1425
FBtr0339380	2211	2029.38	35.862	2.1207
FBtr0082248	819	637.382	131	24.6649
FBtr0300049	1575	1393.38	0	0
FBtr0088682	918	736.382	5	0.814845
FBtr0330666	3896	3714.38	135.414	4.37509
FBtr0330665	4318	4136.38	49.1801	1.42685
FBtr0077763	3807	3625.38	228.538	7.56506
FBtr0077762	4145	3963.38	183.868	5.56734
FBtr0071225	1165	983.382	342	41.7361
FBtr0345985	1286	1104.38	0	0
FBtr0072784	1196	1014.38	0	0
FBtr0072785	801	619.382	0	0
FBtr0074819	5795	5613.38	696.178	14.8835
FBtr0332690	5786	5604.38	1.8218	0.0390104
FBtr0081399	2841	2659.38	256.089	11.5563
FBtr0081401	2706	2524.38	180.911	8.6004
FBtr0089643	1766	1584.38	109.47	8.29168
FBtr0339682	1903	1721.38	13.8821	0.967802
FBtr0089642	1779	1597.38	342.648	25.7423
FBtr0342680	1265	1083.38	8	0.886169
FBtr0342679	1339	1157.38	0	0
FBtr0086303	1385	1203.38	0	0
FBtr0302031	1376	1194.38	0	0
FBtr0302030	1643	1461.38	0	0
FBtr0301514	3276	3094.38	141	5.46831
FBtr0300850	4374	4192.38	4.42536	0.126677
FBtr0088458	4446	4264.38	457.069	12.8628
FBtr0088457	4398	4216.38	112.686	3.2073
FBtr0088460	4191	4009.38	0.000399922	1.19703e-05
FBtr0088459	4143	3961.38	7.17197e-05	2.1727e-06
